Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Year,Week
6.0,5.7253485,0.34137934,Maize,FS109513,2020,10
6.0,5.8553233,0.31976727,Maize,FS109513,2020,13
6.0,5.57053,0.4274445,Maize,FS109513,2020,16
6.0,5.4752736,0.40617242,Maize,FS109513,2020,18
6.0,5.504719,0.41180858,Maize,FS109513,2020,20
6.0,6.2000966,0.36078158,Maize,FS109513,2020,23
6.0,5.336596,0.42420536,Maize,FS109513,2020,25
6.0,5.480767,0.30462658,Maize,FS109513,2020,28
6.0,6.2535787,0.4645983,Maize,FS109513,2020,32
6.0,6.2338414,0.35739765,Maize,FS109513,2020,34
6.0,5.99209,0.3136704,Maize,FS109513,2020,35
6.0,5.6643596,0.35718316,Maize,FS109513,2020,37
6.0,5.799971,0.3144196,Maize,FS109513,2020,39
6.0,5.6119313,0.3192218,Maize,FS109513,2020,42
6.0,5.3278246,0.46068028,Maize,FS109513,2020,47
6.0,5.6869526,0.3139946,Maize,FS109513,2020,51
4.52,4.967612,0.34999388,Maize,FS109513,2022,6
4.52,4.928714,0.5127106,Maize,FS109513,2022,7
4.52,5.1633387,0.4410082,Maize,FS109513,2022,11
4.52,5.0330906,0.4866406,Maize,FS109513,2022,14
4.52,5.1944995,0.41795638,Maize,FS109513,2022,18
4.52,4.399876,0.21765997,Maize,FS109513,2022,21
4.52,4.8514943,0.29252172,Maize,FS109513,2022,23
4.52,4.3501406,0.22055264,Maize,FS109513,2022,26
4.52,5.100895,0.43774492,Maize,FS109513,2022,28
4.52,4.9816074,0.3800933,Maize,FS109513,2022,30
4.52,4.846966,0.36169222,Maize,FS109513,2022,31
