Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Week
3.8,4.1399474,0.12263278,Maize,NW53095,10
4.8,4.6278625,0.13306433,Maize,NW46211,19
4.5,4.4199047,0.099722825,Maize,FS113761,10
4.8,4.5215297,0.1732322,Maize,FS105178,5
4.5,4.455928,0.20679326,Maize,FS234677,22
4.5,4.510084,0.13709317,Maize,NW104581,23
6.0,5.8343825,0.21976422,Maize,FS109739,22
4.5,4.21143,0.1168653,Maize,FS115621,14
5.0,4.9196053,0.21707316,Maize,FS111840,18
6.0,6.0065465,0.17286119,Maize,FS228991,11
4.0,4.427217,0.12148158,Maize,NW47472,9
3.5,4.2958574,0.20662667,Maize,FS113435,26
5.0,4.5868983,0.29873466,Maize,NW56258,51
4.8,5.0017304,0.16384038,Maize,FS70097,7
3.8,4.0941863,0.12311978,Maize,FS221122,16
5.0,4.9882545,0.13319889,Maize,NW31320,23
3.0,3.7472007,0.20703004,Maize,FS184334,9
3.0,3.660977,0.20149726,Maize,FS196192,14
4.5,4.562482,0.1200931,Maize,FS114264,9
4.0,3.8816562,0.10307528,Maize,NW47380,16
4.8,4.5283957,0.14493157,Maize,NW84675,12
3.8,3.8538294,0.14028569,Maize,NW77962,47
5.0,4.466575,0.14061701,Maize,FS112363,23
4.5,4.6700916,0.13014503,Maize,FS110700,2
6.0,5.6828933,0.21727051,Maize,FS109209,15
6.0,5.807002,0.2530845,Maize,FS109890,29
3.5,3.977638,0.20959489,Maize,FS109415,15
6.0,5.820019,0.17046313,Maize,FS106667,19
6.0,5.78904,0.19018783,Maize,FS98322,11
3.0,3.9294107,0.24479584,Maize,FS180327,19
4.0,4.3968196,0.123485185,Maize,NW75108,19
4.5,4.4259863,0.20933758,Maize,NW46104,7
6.0,5.707626,0.19612609,Maize,FS108086,20
4.5,4.3326807,0.39688307,Maize,NW48338,8
4.0,4.190555,0.14970699,Maize,NW42582,8
4.5,4.772899,0.12350711,Maize,NW38985,21
3.8,3.8912597,0.15831503,Maize,NW39303,23
6.0,5.7877264,0.17606114,Maize,FS106415,22
5.0,4.7290974,0.12331855,Maize,FS113428,29
5.5,4.8393865,0.24021694,Maize,FS101105,8
2.0,3.556575,0.28824088,Maize,FS227312,19
3.2,3.7929292,0.35896125,Maize,FS137726,22
5.0,4.8451576,0.083182134,Maize,NW30907,21
4.5,4.643754,0.14348558,Maize,NW75936,20
6.0,5.5307264,0.22297409,Maize,FS108478,23
6.0,4.320168,0.3428893,Maize,FS106252,8
4.5,4.478561,0.15870683,Maize,FS230118,7
6.0,5.347009,0.17271504,Maize,FS108767,8
4.8,4.808951,0.18559003,Maize,NW1561,16
4.8,4.6092167,0.1253883,Maize,NW37424,18
3.2,3.6174555,0.19561283,Maize,FS143785,8
4.5,4.1128635,0.10466258,Maize,FS226766,17
4.5,4.152885,0.16293147,Maize,FS203157,16
4.0,4.3479924,0.09720191,Maize,NW42596,11
6.0,5.902112,0.13315293,Maize,FS105741,27
4.5,4.453212,0.1276205,Maize,NW45842,19
4.5,4.429641,0.16603185,Maize,FS71478,21
4.5,4.445047,0.15760608,Maize,NW44642,7
6.0,5.49964,0.23978044,Maize,FS109889,7
4.8,4.598061,0.14759798,Maize,NW103525,25
4.5,4.5606,0.16056699,Maize,FS102291,16
4.8,4.5697374,0.14671691,Maize,NW106333,14
4.5,4.3761616,0.1357404,Maize,NW52955,22
6.0,5.653631,0.13790724,Maize,FS89355,23
6.0,5.81527,0.21520406,Maize,FS90674,14
4.5,4.6276503,0.19451909,Maize,NW46483,24
4.8,5.055047,0.21388926,Maize,FS101503,16
4.5,4.3482733,0.11878191,Maize,FS195046,9
4.5,4.513147,0.20931873,Maize,NW102387,16
4.0,4.8532796,0.2035162,Maize,NW82457,24
3.5,3.7477868,0.3504515,Maize,NW27551,27
4.5,4.4660473,0.114975125,Maize,NW104030,11
5.0,4.8911753,0.15402979,Maize,FS112504,35
5.5,4.76768,0.2227444,Maize,FS99945,10
6.0,5.415204,0.25928235,Maize,FS99983,51
3.2,3.7240026,0.15774152,Maize,FS220727,11
3.8,4.0451093,0.13238266,Maize,FS211940,20
4.0,4.353,0.16639812,Maize,NW46342,29
6.0,5.6241035,0.15442292,Maize,FS89376,23
6.0,5.9369507,0.20637043,Maize,FS109889,15
6.0,5.15262,0.27667797,Maize,FS109417,16
6.0,5.7767086,0.21529518,Maize,FS97802,28
1.6,4.0745754,0.6717981,Maize,FS93040,6
3.0,3.0204878,0.1516743,Maize,NW21433,11
4.0,4.6528053,0.21988745,Maize,NW43658,28
4.8,4.4129395,0.13443454,Maize,NW103125,8
3.0,3.5646253,0.31318262,Maize,FS83839,14
4.5,4.548834,0.20077954,Maize,FS70951,2
5.5,4.842109,0.36792243,Maize,FS108030,5
3.8,4.018556,0.11704864,Maize,NW86147,12
6.0,6.0034404,0.14869316,Maize,FS94045,14
4.8,4.59033,0.11302129,Maize,NW1468,24
4.5,4.4510264,0.17254716,Maize,FS71973,21
5.0,4.864466,0.16776322,Maize,FS113258,10
6.0,5.64166,0.34594777,Maize,FS228908,5
6.0,5.4789295,0.22998387,Maize,FS90941,11
6.0,5.8285885,0.23838669,Maize,FS101511,19
4.5,4.4524527,0.067186326,Maize,FS230106,5
4.8,4.689039,0.09207401,Maize,NW330,16
6.0,5.9499345,0.20771435,Maize,FS109868,20
3.0,3.086855,0.21517092,Maize,NW7200,7
3.5,4.3772216,0.14925796,Maize,FS113464,27
4.8,4.7640934,0.17338724,Maize,FS103617,17
6.0,5.61977,0.31411058,Maize,FS105410,14
4.5,4.5740657,0.1402719,Maize,FS113164,16
4.0,4.1284,0.11818202,Maize,FS70981,17
4.0,4.568275,0.22095993,Maize,NW40434,12
3.8,4.0723186,0.14357376,Maize,NW37654,19
6.0,5.7202244,0.17208186,Maize,FS103875,12
4.5,4.611963,0.17019041,Maize,NW102517,14
5.0,4.8355727,0.12468273,Maize,FS110755,11
5.0,4.6139956,0.17223805,Maize,NW55770,12
4.5,4.64198,0.07989446,Maize,FS111580,14
5.0,4.77746,0.11818392,Maize,FS113645,33
6.0,6.2498612,0.2043889,Maize,FS108062,11
4.8,5.0440946,0.21027006,Maize,FS87053,15
5.0,4.682459,0.096277736,Maize,FS111862,17
4.8,4.768956,0.16653231,Maize,NW83800,9
3.5,4.132247,0.3522245,Maize,NW30949,25
3.5,4.4506135,0.39122975,Maize,FS110337,24
4.0,4.1738734,0.1568686,Maize,NW43502,22
6.0,5.824042,0.16102763,Maize,FS85624,13
5.0,4.4629807,0.16729242,Maize,FS111561,16
4.5,4.460271,0.12173342,Maize,FS115621,21
4.8,4.4996095,0.18136753,Maize,NW1811,29
6.0,5.62805,0.20716207,Maize,FS109878,3
3.5,4.3776174,0.18495613,Maize,FS110657,23
3.8,3.9415429,0.18865797,Maize,FS115424,14
4.8,4.825902,0.09547183,Maize,NW83652,9
4.8,4.838203,0.1165239,Maize,NW104089,3
4.5,4.748137,0.18887776,Maize,FS110267,6
4.5,4.568645,0.118207805,Maize,NW54241,4
6.0,5.961048,0.11549161,Maize,FS108688,11
4.5,4.3500905,0.13413823,Maize,FS113181,13
6.0,6.0011535,0.18772028,Maize,FS101355,2
4.5,4.437518,0.17625669,Maize,FS111780,8
4.8,4.4205384,0.20357765,Maize,NW18595,17
6.0,5.3088,0.2649872,Maize,FS89398,17
4.5,4.492983,0.12227269,Maize,FS113839,2
3.2,3.7948194,0.13297726,Maize,FS226275,17
5.0,4.6412554,0.12187699,Maize,FS222843,11
6.0,5.498244,0.15031731,Maize,FS90808,23
5.5,4.730025,0.22516215,Maize,FS101849,14
4.5,4.019654,0.125442,Maize,FS205087,4
3.5,4.258497,0.11645046,Maize,FS108850,14
5.0,4.7082405,0.10653693,Maize,FS114047,22
6.0,5.56216,0.35002977,Maize,FS106576,25
4.5,4.4790926,0.12935728,Maize,FS114314,29
5.0,5.245683,0.17868178,Maize,NW31824,6
4.8,4.5988655,0.23582718,Maize,NW103119,7
3.2,3.9249978,0.20162643,Maize,FS202301,7
4.8,4.764536,0.10094204,Maize,NW102060,24
4.8,4.842248,0.1009885,Maize,NW2633,24
4.5,4.436538,0.18197708,Maize,FS70702,26
3.5,4.2745547,0.1946446,Maize,FS113657,18
4.5,4.1700544,0.13082263,Maize,FS110636,10
5.0,5.1747212,0.13918109,Maize,NW31318,19
5.0,4.4846025,0.20579518,Maize,FS112855,26
3.2,4.009806,0.12319694,Maize,FS213517,19
5.0,4.7834806,0.13331279,Maize,FS111597,5
5.0,4.7307987,0.09878983,Maize,FS113345,13
3.2,4.006818,0.18988109,Maize,FS213517,5
3.6,4.31416,0.30517355,Maize,NW86410,6
4.5,4.8099833,0.25095305,Maize,NW49140,20
4.8,4.768422,0.08336565,Maize,NW50264,11
4.0,4.6510053,0.16907512,Maize,NW33675,26
3.8,4.3436966,0.16555515,Maize,NW54870,47
5.0,4.69061,0.15775356,Maize,FS110484,22
3.8,4.0134034,0.15387277,Maize,NW54868,11
5.0,4.489059,0.14266759,Maize,FS112490,27
4.8,4.6995697,0.08702542,Maize,NW33402,10
4.5,4.794426,0.10684161,Maize,NW102805,16
5.0,4.5849767,0.08673986,Maize,FS110729,19
4.5,4.5952945,0.11893062,Maize,FS113861,13
6.0,5.767998,0.14417484,Maize,FS98481,14
4.5,4.6988697,0.12549752,Maize,NW53639,10
4.5,4.378391,0.22442248,Maize,FS180658,18
5.0,5.0952225,0.15302026,Maize,NW30417,13
4.5,4.3866835,0.09740255,Maize,FS115624,19
6.0,5.9551153,0.15990667,Maize,FS107890,7
4.5,4.36459,0.10938819,Maize,FS114037,16
6.0,5.50115,0.17866512,Maize,FS84497,20
4.8,4.8026543,0.14341457,Maize,NW48914,10
6.0,5.4964185,0.27883396,Maize,FS106461,17
4.5,4.278939,0.12875272,Maize,FS196031,5
6.0,6.03896,0.12059636,Maize,FS107579,11
3.5,4.397133,0.20935005,Maize,NW104424,18
5.0,4.528747,0.23833402,Maize,FS111873,26
5.5,4.369379,0.150371,Maize,NW52497,20
4.5,4.3629403,0.18840592,Maize,NW46430,13
3.2,3.6944098,0.16134267,Maize,FS221291,9
4.5,4.222344,0.27649802,Maize,NW102386,24
4.8,4.5505924,0.12260571,Maize,NW53579,13
4.5,4.420706,0.12274045,Maize,FS114981,21
4.5,4.620307,0.15293792,Maize,NW85228,23
4.0,4.0635743,0.14430238,Maize,NW45998,24
6.0,5.923335,0.12398799,Maize,FS103232,13
3.5,4.796538,0.2501618,Maize,FS228514,10
4.5,4.562858,0.17100193,Maize,NW77914,24
4.8,5.0277367,0.17376961,Maize,NW27398,6
6.0,5.8203497,0.13127007,Maize,FS108256,4
6.0,5.7606635,0.15649027,Maize,FS105961,19
3.8,4.3619413,0.13569592,Maize,NW86132,11
4.5,4.4207816,0.13245893,Maize,FS111816,21
4.5,4.4236035,0.12787786,Maize,FS181573,27
4.8,4.8078365,0.09805825,Maize,NW102047,21
6.0,5.9770274,0.113825046,Maize,FS102270,11
6.0,5.7108073,0.25399378,Maize,FS109746,27
5.0,5.2328005,0.17056338,Maize,NW74937,11
6.0,5.7164693,0.15463573,Maize,FS101780,51
5.0,4.623378,0.12903503,Maize,FS111020,11
4.5,4.2751083,0.111339346,Maize,FS193222,10
4.8,4.7352724,0.22106485,Maize,NW43598,25
6.0,5.119761,0.19667721,Maize,FS95457,15
4.8,4.632984,0.14218523,Maize,NW42880,7
4.5,4.330963,0.122564726,Maize,FS174815,14
4.8,4.4618177,0.1538514,Maize,NW84998,13
3.5,3.981984,0.15415587,Maize,FS110518,10
4.5,4.554519,0.18358472,Maize,NW42804,20
5.0,4.1900268,0.17187269,Maize,FS112323,8
4.8,4.707457,0.09441003,Maize,NW5563,29
4.5,4.4506593,0.08608074,Maize,FS115514,23
4.5,4.222816,0.12515204,Maize,FS188866,13
4.5,4.261455,0.18152378,Maize,NW83965,19
4.5,4.6027617,0.12217609,Maize,FS72195,20
3.5,4.359961,0.26798642,Maize,NW31879,21
4.8,5.095381,0.17707242,Maize,FS101503,22
2.8,3.849616,0.7774666,Maize,FS73457,26
4.5,4.821619,0.18641496,Maize,NW46459,11
6.0,6.065758,0.17675406,Maize,FS109207,11
4.0,4.1434746,0.19528477,Maize,FS214325,19
4.5,4.543121,0.10628897,Maize,FS114114,11
4.8,4.8389244,0.1418068,Maize,FS69941,20
4.0,4.6525335,0.12628694,Maize,NW47214,18
4.5,4.403675,0.14435937,Maize,NW102386,18
6.0,5.263077,0.20949773,Maize,FS82757,29
4.5,3.9343913,0.12497682,Maize,FS227175,10
4.5,4.451315,0.090353325,Maize,FS113643,10
4.0,4.6041746,0.13149157,Maize,NW48255,23
3.5,4.420789,0.19131622,Maize,FS111359,20
4.5,4.6473727,0.097916976,Maize,FS114104,13
5.0,4.589267,0.15595713,Maize,FS112494,30
6.0,5.4276714,0.30804664,Maize,FS104879,13
6.0,5.6726966,0.17733687,Maize,FS105359,22
4.5,4.5256968,0.13927075,Maize,FS113743,15
3.8,4.243105,0.17657895,Maize,NW54091,12
5.0,5.022986,0.097805716,Maize,NW30535,10
5.0,4.493362,0.17389685,Maize,FS188002,10
4.0,4.0523033,0.17727289,Maize,NW85063,38
3.2,3.5809531,0.21336275,Maize,FS144291,8
3.2,4.5249968,0.25134635,Maize,FS68985,14
4.5,4.7070336,0.1651502,Maize,NW77914,29
6.0,5.458183,0.21276969,Maize,FS109548,6
5.0,4.642491,0.13231023,Maize,NW56254,14
6.0,5.9674354,0.14203054,Maize,FS105071,16
5.0,5.1145005,0.11135122,Maize,NW31800,19
5.0,4.3362975,0.15572846,Maize,FS222691,52
5.0,4.4023843,0.126522,Maize,FS114087,20
4.5,4.3325257,0.10325,Maize,FS182605,7
6.0,5.653948,0.22836103,Maize,FS99416,30
4.5,4.421153,0.15665525,Maize,NW55805,15
4.0,4.0250926,0.13771519,Maize,FS72580,22
4.5,4.63747,0.13310976,Maize,FS115184,28
4.5,4.305409,0.14607927,Maize,FS71871,14
6.0,6.1540656,0.33056968,Maize,FS107286,51
5.0,4.380827,0.15674183,Maize,FS111131,23
4.0,4.6066804,0.13499792,Maize,NW84849,19
6.0,5.8637037,0.16673031,Maize,FS103190,10
4.5,4.336757,0.104457684,Maize,FS180116,10
4.5,4.7692175,0.11008073,Maize,FS114580,29
4.5,4.1702776,0.11485711,Maize,FS205277,9
1.6,4.307656,1.1233493,Maize,FS93040,14
6.0,5.7082086,0.27416885,Maize,FS94707,21
4.5,4.4424195,0.19155897,Maize,NW52927,33
6.0,5.5865736,0.25140396,Maize,FS109374,24
3.0,3.9086947,0.30443197,Maize,FS181180,18
4.0,3.9119525,0.15603068,Maize,NW48648,24
4.8,4.840913,0.07827409,Maize,NW3229,24
4.8,4.625317,0.21639389,Maize,NW42340,8
4.8,4.675869,0.08523403,Maize,NW5127,19
5.0,4.461492,0.14976357,Maize,NW56254,12
4.5,4.230418,0.14232656,Maize,FS182091,20
4.5,4.341119,0.11233879,Maize,FS188246,12
4.8,4.734822,0.113402784,Maize,NW38069,24
3.8,4.502928,0.22444399,Maize,NW108867,3
4.5,4.376558,0.08726846,Maize,FS106838,24
5.0,4.626839,0.20669718,Maize,FS113907,26
3.8,4.550579,0.26680723,Maize,NW29180,17
6.0,5.263031,0.25087288,Maize,FS108820,18
5.0,4.830483,0.21807279,Maize,NW27562,11
4.0,4.4884443,0.15635666,Maize,NW42582,16
4.0,4.075295,0.1790834,Maize,NW50831,2
4.0,4.269432,0.13835394,Maize,FS156624,20
5.0,4.6424427,0.094870664,Maize,FS110726,17
6.0,5.1873174,0.28347903,Maize,FS103207,21
6.0,5.8689733,0.24373636,Maize,FS106286,15
4.5,4.443688,0.08833348,Maize,FS115198,9
3.6,4.255641,0.23838472,Maize,NW19117,17
5.0,5.066605,0.09867679,Maize,FS224222,10
3.2,3.7604961,0.19161344,Maize,FS221106,13
1.6,3.9506521,1.2293581,Maize,FS92955,28
3.8,3.8768182,0.11425724,Maize,NW52642,47
3.2,3.9952967,0.21763702,Maize,FS206134,25
5.0,4.788309,0.2418125,Maize,NW31853,14
3.8,4.112732,0.10209377,Maize,FS115265,9
4.8,4.6778474,0.12601629,Maize,NW35370,7
3.2,4.582701,0.25983563,Maize,FS143000,10
4.5,4.440485,0.18039429,Maize,NW46371,16
6.0,5.7370033,0.22726482,Maize,FS107476,22
5.0,4.73367,0.1067388,Maize,FS72467,20
5.0,4.9700804,0.124985196,Maize,NW30896,7
6.0,5.815559,0.14183944,Maize,FS103111,4
6.0,5.464325,0.23521572,Maize,FS102878,17
3.5,4.350373,0.15112726,Maize,FS111543,16
5.5,5.2154737,0.243772,Maize,FS99097,27
3.0,4.676054,0.525067,Maize,FS35444,25
4.8,4.4301357,0.115883455,Maize,NW86470,23
6.0,5.631094,0.19005564,Maize,FS90922,15
5.0,4.4521847,0.2006999,Maize,FS175593,3
6.0,5.178829,0.25545183,Maize,FS96172,16
5.0,4.20634,0.19972616,Maize,FS111486,5
3.0,2.981502,0.15573503,Maize,NW7200,16
4.0,4.2373376,0.12566288,Maize,FS200402,7
3.3,3.9014096,0.18436186,Maize,FS187254,25
3.5,4.3561745,0.41232365,Maize,NW32053,29
3.8,4.204165,0.119879276,Maize,NW35002,14
6.0,5.7427297,0.16532478,Maize,FS98379,4
3.5,4.332908,0.15502411,Maize,FS113457,6
5.0,4.9137077,0.12141144,Maize,NW81889,27
5.0,5.075501,0.15380257,Maize,NW31659,16
2.8,4.4485536,0.25137252,Maize,FS68885,14
6.0,5.5966506,0.1732491,Maize,FS89669,3
4.5,4.4476204,0.1381478,Maize,FS114866,28
5.0,4.3837795,0.17906238,Maize,FS165464,2
4.5,4.8628635,0.13760325,Maize,NW102097,11
5.0,4.9023147,0.0719891,Maize,NW31258,29
4.5,4.4990854,0.18130775,Maize,FS71540,25
3.5,4.0729313,0.20823006,Maize,FS112513,21
5.0,4.902281,0.10952929,Maize,NW30454,21
5.0,5.079185,0.13971712,Maize,NW31790,8
3.5,4.2430305,0.18743517,Maize,FS113092,33
5.0,4.68968,0.22317325,Maize,FS189465,7
6.0,5.808833,0.29481345,Maize,FS109897,34
3.0,4.3005705,0.24991606,Maize,FS44302,8
3.5,4.46139,0.18136571,Maize,FS110731,7
4.5,4.3661275,0.18108228,Maize,FS178762,14
4.5,4.1761765,0.19292709,Maize,FS184775,35
4.8,4.6326113,0.10558135,Maize,NW103495,11
4.5,4.2044363,0.12139725,Maize,FS226870,5
4.5,4.657887,0.15128414,Maize,NW102696,9
5.0,4.5050874,0.19994706,Maize,FS111841,26
5.0,5.016905,0.09777065,Maize,NW31393,20
4.5,4.470537,0.13783476,Maize,FS71872,19
4.0,4.43069,0.17529045,Maize,NW42596,27
4.0,3.865936,0.21682355,Maize,FS86552,18
4.8,5.4383473,0.23866507,Maize,FS104562,51
4.5,4.783316,0.14846294,Maize,NW102097,27
5.0,4.391157,0.20179577,Maize,FS223684,2
4.8,4.4935665,0.10323298,Maize,NW1475,9
4.5,4.375966,0.13464062,Maize,FS114974,33
6.0,5.728256,0.30340722,Maize,FS89057,2
4.0,4.4016614,0.12327865,Maize,NW43730,9
4.5,4.841085,0.1630921,Maize,NW40461,9
6.0,5.7854443,0.1940888,Maize,FS105576,4
4.5,4.515962,0.099812895,Maize,NW54037,5
4.8,4.8614364,0.23212178,Maize,FS67581,5
4.5,4.7688375,0.18810782,Maize,NW81759,6
6.0,5.9520373,0.18779597,Maize,FS102734,7
6.0,5.5548677,0.14809437,Maize,FS92540,23
4.0,4.3490324,0.351445,Maize,FS156624,6
4.8,4.7652993,0.08932155,Maize,NW5359,22
5.0,4.941841,0.09974962,Maize,NW30696,26
4.5,4.6278725,0.083625995,Maize,FS114996,11
4.8,4.707217,0.120986536,Maize,NW102149,20
4.0,4.1825576,0.16898993,Maize,FS88165,9
4.5,4.496166,0.18709859,Maize,NW103612,8
3.2,3.9099329,0.21949074,Maize,FS202301,13
4.8,5.482271,0.27108225,Maize,FS97521,17
5.0,4.5555167,0.09839157,Maize,FS112902,12
4.5,4.2127814,0.15193307,Maize,FS183643,30
4.8,4.5813093,0.14389615,Maize,NW103870,13
5.0,4.656546,0.15714018,Maize,FS222123,7
3.0,4.465035,0.24611491,Maize,NW19612,10
6.0,5.7125716,0.28128192,Maize,FS102814,23
5.0,4.5620923,0.24169019,Maize,FS112672,6
4.5,4.666139,0.2400938,Maize,FS110369,6
6.0,5.4642353,0.24529979,Maize,FS105371,32
3.5,3.2111728,0.22127771,Maize,NW16934,21
2.0,3.858416,0.24738638,Maize,FS227418,23
4.5,4.770342,0.18092021,Maize,FS111080,6
6.0,5.9332056,0.12742972,Maize,FS95187,14
3.5,3.9900458,0.14224386,Maize,FS109853,23
5.0,4.21143,0.1455105,Maize,FS160546,4
5.0,5.325795,0.13555868,Maize,NW29467,23
4.8,4.7511926,0.073583946,Maize,NW102027,19
4.5,4.1221514,0.24670655,Maize,NW46354,11
4.5,4.360729,0.28501672,Maize,NW103749,29
6.0,5.8286376,0.17215437,Maize,FS109753,10
4.0,4.600152,0.14862965,Maize,NW15129,21
4.5,3.978595,0.17545614,Maize,FS71838,17
5.0,5.4370365,0.19584878,Maize,NW30667,7
5.0,5.1552563,0.2019618,Maize,NW29662,16
4.5,4.43008,0.13377938,Maize,FS114096,22
4.5,4.666854,0.106760815,Maize,NW34885,15
3.5,4.5923085,0.44401932,Maize,NW31844,3
5.5,5.450611,0.19196045,Maize,FS105514,15
4.5,4.38637,0.12039798,Maize,FS114904,8
6.0,5.452973,0.2224079,Maize,FS88663,24
5.5,4.9871254,0.2392405,Maize,FS99944,9
3.8,3.7911494,0.18219759,Maize,FS222987,11
6.0,5.7873836,0.25532147,Maize,FS107454,6
4.8,4.6323986,0.11465413,Maize,NW34694,18
4.0,3.8663824,0.24933864,Maize,FS72696,18
6.0,5.5724945,0.14429334,Maize,FS90310,23
5.5,4.58979,0.21439107,Maize,FS107785,9
6.0,5.93597,0.11138911,Maize,FS97853,13
5.0,4.9072323,0.12386227,Maize,NW30370,16
4.8,4.686999,0.11142494,Maize,NW53941,25
6.0,6.2141423,0.17385457,Maize,FS105057,7
6.0,5.800544,0.18705037,Maize,FS107956,13
6.0,5.308563,0.30856666,Maize,FS106641,13
3.5,3.248171,0.2146258,Maize,NW100936,19
5.0,4.476843,0.2430465,Maize,FS223734,14
6.0,5.919129,0.16724877,Maize,FS95435,21
4.5,4.895503,0.12229124,Maize,NW83324,16
4.5,4.259924,0.12816387,Maize,FS180574,9
6.0,5.648603,0.15979055,Maize,FS90808,19
6.0,5.2825646,0.30114907,Maize,FS106333,3
4.5,3.9629376,0.1567319,Maize,FS226766,16
4.0,4.1618567,0.18116158,Maize,FS72492,29
4.0,4.488404,0.18427907,Maize,NW40937,7
6.0,5.9593377,0.13227013,Maize,FS108449,19
3.5,4.3979697,0.15193143,Maize,FS113435,20
6.0,5.6622357,0.28912565,Maize,FS91579,3
4.5,4.4867725,0.1150155,Maize,FS115538,31
4.5,4.5103245,0.089008175,Maize,FS202657,52
6.0,5.193315,0.34349713,Maize,FS107252,4
4.5,4.19231,0.19835526,Maize,FS190731,51
6.0,5.7840686,0.27686846,Maize,FS105730,25
3.0,3.0016305,0.1426848,Maize,NW21992,10
3.5,4.080872,0.19388178,Maize,FS112436,13
2.0,4.3462443,0.6136395,Maize,NW27754,11
5.0,4.509817,0.12554234,Maize,FS112763,21
3.2,3.5876114,0.18521681,Maize,FS217641,18
3.5,3.9321616,0.14809309,Maize,FS110599,13
4.0,4.375755,0.1711789,Maize,NW43394,7
4.0,3.8844047,0.11718971,Maize,FS205645,25
4.5,4.517583,0.10628181,Maize,NW46372,19
4.8,4.6115193,0.12403266,Maize,NW101116,7
3.8,3.9984865,0.1400267,Maize,FS115559,4
4.8,4.583372,0.123731375,Maize,NW45700,12
6.0,5.3059773,0.28638768,Maize,FS110067,11
3.8,3.9046576,0.15211898,Maize,NW52897,16
4.8,5.008351,0.18263403,Maize,FS85214,18
6.0,5.892481,0.11728669,Maize,FS96284,22
6.0,5.487898,0.328923,Maize,FS110457,22
4.5,4.4723554,0.07725433,Maize,FS113937,12
6.0,6.487266,0.24706103,Maize,FS104794,7
5.0,4.4683833,0.2095075,Maize,NW53963,4
3.2,3.9127522,0.29611763,Maize,FS144159,5
3.5,4.295697,0.29707596,Maize,NW31683,19
4.8,4.7766304,0.08292729,Maize,NW102070,26
4.8,4.3969197,0.17217797,Maize,FS70029,17
6.0,5.2201514,0.26488855,Maize,FS104924,13
6.0,6.0832176,0.088074416,Maize,FS90283,26
6.0,6.1020837,0.17755255,Maize,FS109061,4
3.8,3.9485328,0.5005775,Maize,NW51934,52
3.5,4.806198,0.37711403,Maize,FS71113,18
4.0,3.9708877,0.13578859,Maize,FS72549,23
3.8,4.584856,0.12296883,Maize,NW53012,14
4.8,5.4188786,0.28082395,Maize,FS94757,11
5.0,4.6371393,0.19884048,Maize,FS113096,18
4.5,3.9742148,0.24928954,Maize,NW96484,22
6.0,5.4695873,0.35022065,Maize,FS105026,50
4.5,4.501964,0.10100783,Maize,FS115036,16
5.0,4.7086377,0.21638842,Maize,FS110247,7
4.8,4.7034206,0.11040911,Maize,NW37882,15
3.2,3.7098522,0.28282365,Maize,FS217990,28
4.8,4.5084395,0.108646795,Maize,NW103988,23
3.8,3.9703913,0.10999161,Maize,NW39569,13
5.0,5.099558,0.15421747,Maize,NW78680,14
5.0,5.1228166,0.13990521,Maize,NW30864,7
4.8,5.1658607,0.2155786,Maize,FS93332,16
4.5,4.74118,0.12975742,Maize,FS104162,16
4.8,5.245889,0.22101946,Maize,FS93332,13
6.0,5.6331244,0.17903173,Maize,FS100594,7
3.8,4.319798,0.20430355,Maize,FS113544,27
4.5,4.823763,0.1565548,Maize,FS114869,26
4.5,4.578517,0.08159884,Maize,FS113469,13
6.0,6.0198684,0.18808886,Maize,FS96374,6
5.0,4.766953,0.08822297,Maize,FS113663,20
5.5,5.3646717,0.18062377,Maize,FS98816,26
3.5,4.296811,0.2947839,Maize,FS111242,3
4.8,4.9394073,0.318931,Maize,NW103123,24
3.0,4.33224,0.24038324,Maize,NW278,17
3.0,2.9503126,0.1517348,Maize,NW20280,6
4.8,4.7989326,0.09610844,Maize,NW37371,9
5.0,4.495944,0.16515101,Maize,FS111821,5
6.0,5.4519324,0.20594639,Maize,FS109035,16
5.0,4.433544,0.16658282,Maize,FS112345,27
3.5,4.4199295,0.11106252,Maize,FS111399,20
3.5,4.972843,0.6237105,Maize,FS110466,14
4.5,4.5209413,0.14704536,Maize,FS112531,7
4.8,4.4940495,0.1331026,Maize,NW85089,15
5.5,4.5849257,0.23400466,Maize,NW52610,3
3.5,3.9341917,0.18816617,Maize,FS112391,6
4.5,4.744942,0.14265779,Maize,NW40827,10
4.5,4.652414,0.15403812,Maize,FS114865,30
6.0,5.931754,0.13066706,Maize,FS91352,27
4.8,4.713447,0.21577927,Maize,NW102862,17
4.5,4.772117,0.18568084,Maize,FS113510,25
5.0,4.5370026,0.13277565,Maize,FS110615,27
4.5,4.5317807,0.089510895,Maize,FS112532,4
4.0,4.0792317,0.1272418,Maize,NW49504,24
6.0,5.6420174,0.18149087,Maize,FS102160,23
4.8,4.3281517,0.1363486,Maize,NW47580,19
4.0,4.290324,0.1284742,Maize,NW42564,5
5.5,5.513318,0.16337731,Maize,FS95394,26
3.2,3.9209194,0.3198502,Maize,FS207383,29
4.8,4.5415616,0.21346462,Maize,NW612,13
4.5,4.5486674,0.13784271,Maize,FS71539,19
6.0,5.973967,0.26108468,Maize,FS109963,15
5.0,4.467834,0.13415788,Maize,FS112397,21
5.0,4.6479025,0.13120356,Maize,FS219352,46
3.0,4.335253,0.39388457,Maize,NW31660,13
4.8,5.44656,0.22991851,Maize,FS93332,19
